timestamp,open,high,low,close
1507852800,426.34,undefined,undefined,undefined
1507766400,381.87,undefined,undefined,undefined
1507680000,382.29,undefined,undefined,undefined
1507593600,379.57,undefined,undefined,undefined
1507507200,377.5,undefined,undefined,undefined
1507420800,394.1,undefined,undefined,undefined
1507334400,393.19,undefined,undefined,undefined
1507248000,392.56,undefined,undefined,undefined
1507161600,380.42,undefined,undefined,undefined
1507075200,368.11,undefined,undefined,undefined
1506988800,372.39,undefined,undefined,undefined
1506902400,376.74,undefined,undefined,undefined
1506816000,382.95,undefined,undefined,undefined
1506729600,376.67,undefined,undefined,undefined
1506643200,370.1,undefined,undefined,undefined
1506556800,385.68,undefined,undefined,undefined
1506470400,392.16,undefined,undefined,undefined
1506384000,366.19,undefined,undefined,undefined
1506297600,374.02,undefined,undefined,undefined
1506211200,356.96,undefined,undefined,undefined
1506124800,359.77,undefined,undefined,undefined
1506038400,336.11,undefined,undefined,undefined
1505952000,327.61,undefined,undefined,undefined
1505865600,366.3,undefined,undefined,undefined
1505779200,361.47,undefined,undefined,undefined
1505692800,381.36,undefined,undefined,undefined
1505606400,334.33,undefined,undefined,undefined
1505520000,326.46,undefined,undefined,undefined
1505433600,330.93,undefined,undefined,undefined
1505347200,293.9,undefined,undefined,undefined
1505260800,355.62,undefined,undefined,undefined
1505174400,370.64,undefined,undefined,undefined
1505088000,374.2,undefined,undefined,undefined
1505001600,376.58,undefined,undefined,undefined
1504915200,385.73,undefined,undefined,undefined
1504828800,401.96,undefined,undefined,undefined
1504742400,423,undefined,undefined,undefined
1504656000,431.72,undefined,undefined,undefined
1504569600,410.28,undefined,undefined,undefined
1504483200,397.79,undefined,undefined,undefined
1504396800,447.31,undefined,undefined,undefined
1504310400,451.71,undefined,undefined,undefined
1504224000,491.69,undefined,undefined,undefined
1504137600,494.18,undefined,undefined,undefined
1504051200,486.46,undefined,undefined,undefined
1503964800,469.54,undefined,undefined,undefined
1503878400,437.35,undefined,undefined,undefined
1503792000,442.39,undefined,undefined,undefined
1503705600,422.42,undefined,undefined,undefined
1503619200,419.97,undefined,undefined,undefined
1503532800,411.93,undefined,undefined,undefined
1503446400,409.23,undefined,undefined,undefined
1503360000,399.06,undefined,undefined,undefined
1503273600,422.05,undefined,undefined,undefined
1503187200,392.34,undefined,undefined,undefined
1503100800,387.16,undefined,undefined,undefined
1503014400,386.73,undefined,undefined,undefined
1502928000,394.76,undefined,undefined,undefined
1502841600,386.07,undefined,undefined,undefined
1502755200,371.32,undefined,undefined,undefined
1502668800,392.3,undefined,undefined,undefined
1502582400,391.27,undefined,undefined,undefined
1502496000,397.92,undefined,undefined,undefined
1502409600,399.17,undefined,undefined,undefined
1502323200,392.91,undefined,undefined,undefined
1502236800,390.84,undefined,undefined,undefined
1502150400,382.35,undefined,undefined,undefined
1502064000,346.21,undefined,undefined,undefined
1501977600,341.7,undefined,undefined,undefined
1501891200,324.43,undefined,undefined,undefined
1501804800,288.91,undefined,undefined,undefined
1501718400,290.23,undefined,undefined,undefined
1501632000,284.06,undefined,undefined,undefined
1501545600,295.41,undefined,undefined,undefined
1501459200,266.34,undefined,undefined,undefined
1501372800,251.36,undefined,undefined,undefined
1501286400,265.77,undefined,undefined,undefined
1501200000,244.33,undefined,undefined,undefined
1501113600,263.97,undefined,undefined,undefined
1501027200,263.6,undefined,undefined,undefined
1500940800,261.18,undefined,undefined,undefined
1500854400,286.89,undefined,undefined,undefined
1500768000,296.47,undefined,undefined,undefined
1500681600,297.57,undefined,undefined,undefined
1500595200,276.74,undefined,undefined,undefined
1500508800,290.2,undefined,undefined,undefined
1500422400,260.4,undefined,undefined,undefined
1500336000,304.1,undefined,undefined,undefined
1500249600,253.01,undefined,undefined,undefined
1500163200,199.79,undefined,undefined,undefined
1500076800,225.07,undefined,undefined,undefined
1499990400,257.65,undefined,undefined,undefined
1499904000,267.68,undefined,undefined,undefined
1499817600,293.09,undefined,undefined,undefined
1499731200,250.04,undefined,undefined,undefined
1499644800,271.54,undefined,undefined,undefined
1499558400,313.32,undefined,undefined,undefined
1499472000,324.68,undefined,undefined,undefined
1499385600,318.05,undefined,undefined,undefined
1499299200,348.27,undefined,undefined,undefined
1499212800,351.99,undefined,undefined,undefined
1499126400,354.63,undefined,undefined,undefined
1499040000,370.06,undefined,undefined,undefined
1498953600,385.8,undefined,undefined,undefined
1498867200,355.45,undefined,undefined,undefined
1498780800,381.58,undefined,undefined,undefined
1498694400,396.75,undefined,undefined,undefined
1498608000,424.65,undefined,undefined,undefined
1498521600,387.2,undefined,undefined,undefined
1498435200,344.48,undefined,undefined,undefined
1498348800,376.02,undefined,undefined,undefined
1498262400,416.54,undefined,undefined,undefined
1498176000,449.02,undefined,undefined,undefined
1498089600,445.24,undefined,undefined,undefined
1498003200,453.82,undefined,undefined,undefined
1497916800,484.62,undefined,undefined,undefined
1497830400,490.83,undefined,undefined,undefined
1497744000,500.04,undefined,undefined,undefined
1497657600,507.08,undefined,undefined,undefined
1497571200,496.87,undefined,undefined,undefined
1497484800,494.3,undefined,undefined,undefined
1497398400,490.77,undefined,undefined,undefined
1497312000,542.4,undefined,undefined,undefined
1497225600,573,undefined,undefined,undefined
1497139200,464.73,undefined,undefined,undefined
1497052800,463.04,undefined,undefined,undefined
1496966400,382.66,undefined,undefined,undefined
1496880000,363.64,undefined,undefined,undefined
1496793600,358.79,undefined,undefined,undefined
1496707200,362.7,undefined,undefined,undefined
1496620800,341.4,undefined,undefined,undefined
1496534400,342.4,undefined,undefined,undefined
1496448000,309.7,undefined,undefined,undefined
1496361600,310.91,undefined,undefined,undefined
1496275200,312.27,undefined,undefined,undefined
1496188800,326.87,undefined,undefined,undefined
1496102400,333.64,undefined,undefined,undefined
1496016000,267.08,undefined,undefined,undefined
1495929600,235.02,undefined,undefined,undefined
1495843200,214.1,undefined,undefined,undefined
1495756800,222.11,undefined,undefined,undefined
1495670400,233.2,undefined,undefined,undefined
1495584000,251.5,undefined,undefined,undefined
1495497600,231.74,undefined,undefined,undefined
1495411200,218.18,undefined,undefined,undefined
1495324800,202.08,undefined,undefined,undefined
1495238400,167.28,undefined,undefined,undefined
1495152000,171.55,undefined,undefined,undefined
1495065600,134.52,undefined,undefined,undefined
1494979200,123.18,undefined,undefined,undefined
1494892800,122.85,undefined,undefined,undefined
1494806400,126.32,undefined,undefined,undefined
1494720000,123.01,undefined,undefined,undefined
1494633600,124.36,undefined,undefined,undefined
1494547200,124.37,undefined,undefined,undefined
1494460800,124.13,undefined,undefined,undefined
1494374400,122.56,undefined,undefined,undefined
1494288000,122.43,undefined,undefined,undefined
1494201600,118.4,undefined,undefined,undefined
1494115200,126.52,undefined,undefined,undefined
1494028800,129.17,undefined,undefined,undefined
1493942400,126.51,undefined,undefined,undefined
1493856000,131.35,undefined,undefined,undefined
1493769600,110.24,undefined,undefined,undefined
1493683200,104.55,undefined,undefined,undefined
1493596800,104.34,undefined,undefined,undefined
1493510400,108.81,undefined,undefined,undefined
1493424000,95.13,undefined,undefined,undefined
1493337600,97.79,undefined,undefined,undefined
1493251200,86.39,undefined,undefined,undefined
1493164800,71.81,undefined,undefined,undefined
1493078400,66.6,undefined,undefined,undefined
1492992000,67.64,undefined,undefined,undefined
1492905600,66.26,undefined,undefined,undefined
1492819200,66,undefined,undefined,undefined
1492732800,64.61,undefined,undefined,undefined
1492646400,66.33,undefined,undefined,undefined
1492560000,64.32,undefined,undefined,undefined
1492473600,67,undefined,undefined,undefined
1492387200,64.19,undefined,undefined,undefined
1492300800,64.71,undefined,undefined,undefined
1492214400,65.99,undefined,undefined,undefined
1492128000,62.44,undefined,undefined,undefined
1492041600,67.06,undefined,undefined,undefined
1491955200,61.11,undefined,undefined,undefined
1491868800,58.35,undefined,undefined,undefined
1491782400,58.73,undefined,undefined,undefined
1491696000,59.11,undefined,undefined,undefined
1491609600,59.2,undefined,undefined,undefined
1491523200,56.1,undefined,undefined,undefined
1491436800,55.21,undefined,undefined,undefined
1491350400,59.84,undefined,undefined,undefined
1491264000,59.42,undefined,undefined,undefined
1491177600,59.28,undefined,undefined,undefined
1491091200,64.86,undefined,undefined,undefined
1491004800,68.03,undefined,undefined,undefined
1490918400,66.79,undefined,undefined,undefined
1490832000,68.2,undefined,undefined,undefined
1490745600,71.28,undefined,undefined,undefined
1490659200,67.46,undefined,undefined,undefined
1490572800,65.69,undefined,undefined,undefined
1490486400,67.32,undefined,undefined,undefined
1490400000,69.34,undefined,undefined,undefined
1490313600,72.13,undefined,undefined,undefined
1490227200,58.37,undefined,undefined,undefined
1490140800,57.11,undefined,undefined,undefined
1490054400,57.48,undefined,undefined,undefined
1489968000,58.22,undefined,undefined,undefined
1489881600,58.29,undefined,undefined,undefined
1489795200,45.44,undefined,undefined,undefined
1489708800,60.29,undefined,undefined,undefined
1489622400,60.76,undefined,undefined,undefined
1489536000,47.34,undefined,undefined,undefined
1489449600,39.14,undefined,undefined,undefined
1489363200,38.34,undefined,undefined,undefined
1489276800,31.9,undefined,undefined,undefined
1489190400,29.2,undefined,undefined,undefined
1489104000,26.21,undefined,undefined,undefined
1489017600,24.38,undefined,undefined,undefined
1488931200,23.07,undefined,undefined,undefined
1488844800,25.91,undefined,undefined,undefined
1488758400,26.35,undefined,undefined,undefined
1488672000,26.08,undefined,undefined,undefined
1488585600,24.77,undefined,undefined,undefined
1488499200,26.44,undefined,undefined,undefined
1488412800,25.76,undefined,undefined,undefined
1488326400,23.02,undefined,undefined,undefined
1488240000,21.25,undefined,undefined,undefined
1488153600,20.73,undefined,undefined,undefined
1488067200,19.79,undefined,undefined,undefined
1487980800,18.11,undefined,undefined,undefined
1487894400,17.58,undefined,undefined,undefined
1487808000,17.72,undefined,undefined,undefined
1487721600,17.16,undefined,undefined,undefined
1487635200,17.12,undefined,undefined,undefined
1487548800,16.38,undefined,undefined,undefined
1487462400,17.19,undefined,undefined,undefined
1487376000,17.13,undefined,undefined,undefined
1487289600,16.92,undefined,undefined,undefined
1487203200,17.08,undefined,undefined,undefined
1487116800,17.21,undefined,undefined,undefined
1487030400,17.26,undefined,undefined,undefined
1486944000,14.79,undefined,undefined,undefined
1486857600,15.29,undefined,undefined,undefined
1486771200,15.07,undefined,undefined,undefined
1486684800,14.98,undefined,undefined,undefined
1486598400,14.35,undefined,undefined,undefined
1486512000,15.04,undefined,undefined,undefined
1486425600,15,undefined,undefined,undefined
1486339200,14.88,undefined,undefined,undefined
1486252800,14.68,undefined,undefined,undefined
1486166400,14.96,undefined,undefined,undefined
1486080000,14.41,undefined,undefined,undefined
1485993600,14.37,undefined,undefined,undefined
1485907200,14.08,undefined,undefined,undefined
1485820800,14.1,undefined,undefined,undefined
1485734400,14,undefined,undefined,undefined
1485648000,14.09,undefined,undefined,undefined
1485561600,14.21,undefined,undefined,undefined
1485475200,14.09,undefined,undefined,undefined
1485388800,14.18,undefined,undefined,undefined
1485302400,14.16,undefined,undefined,undefined
1485216000,14.6,undefined,undefined,undefined
1485129600,14.69,undefined,undefined,undefined
1485043200,14.35,undefined,undefined,undefined
1484956800,14.86,undefined,undefined,undefined
1484870400,14.51,undefined,undefined,undefined
1484784000,14.44,undefined,undefined,undefined
1484697600,14.15,undefined,undefined,undefined
1484611200,13.58,undefined,undefined,undefined
1484524800,12.88,undefined,undefined,undefined
1484438400,13.48,undefined,undefined,undefined
1484352000,13.4,undefined,undefined,undefined
1484265600,13.3,undefined,undefined,undefined
1484179200,13.43,undefined,undefined,undefined
1484092800,13.01,undefined,undefined,undefined
1484006400,14.05,undefined,undefined,undefined
1483920000,13.92,undefined,undefined,undefined
1483833600,13.83,undefined,undefined,undefined
1483747200,13.25,undefined,undefined,undefined
1483660800,14.95,undefined,undefined,undefined
1483574400,15.55,undefined,undefined,undefined
1483488000,14.53,undefined,undefined,undefined
1483401600,12.9,undefined,undefined,undefined
1483315200,11.26,undefined,undefined,undefined
1483228800,10.7,undefined,undefined,undefined
1483142400,10.98,undefined,undefined,undefined
1483056000,11.09,undefined,undefined,undefined
1482969600,11.17,undefined,undefined,undefined
1482883200,10.35,undefined,undefined,undefined
1482796800,9.5,undefined,undefined,undefined
1482710400,9.91,undefined,undefined,undefined
1482624000,10.05,undefined,undefined,undefined
1482537600,10.04,undefined,undefined,undefined
1482451200,9.93,undefined,undefined,undefined
1482364800,10.47,undefined,undefined,undefined
1482278400,10.72,undefined,undefined,undefined
1482192000,10.17,undefined,undefined,undefined
1482105600,10.25,undefined,undefined,undefined
1482019200,10.62,undefined,undefined,undefined
1481932800,10.41,undefined,undefined,undefined
1481846400,10.56,undefined,undefined,undefined
1481760000,10.21,undefined,undefined,undefined
1481673600,10.87,undefined,undefined,undefined
1481587200,11,undefined,undefined,undefined
1481500800,11.18,undefined,undefined,undefined
1481414400,10.93,undefined,undefined,undefined
1481328000,10.73,undefined,undefined,undefined
1481241600,11.32,undefined,undefined,undefined
1481155200,10.95,undefined,undefined,undefined
1481068800,10.98,undefined,undefined,undefined
1480982400,10.32,undefined,undefined,undefined
1480896000,8.95,undefined,undefined,undefined
1480809600,9.97,undefined,undefined,undefined
1480723200,10.51,undefined,undefined,undefined
1480636800,10.12,undefined,undefined,undefined
1480550400,11.29,undefined,undefined,undefined
1480464000,11.57,undefined,undefined,undefined
1480377600,10.99,undefined,undefined,undefined
1480291200,11.87,undefined,undefined,undefined
1480204800,12.15,undefined,undefined,undefined
1480118400,12.58,undefined,undefined,undefined
1480032000,12.6,undefined,undefined,undefined
1479945600,12.43,undefined,undefined,undefined
1479859200,13.07,undefined,undefined,undefined
1479772800,13.17,undefined,undefined,undefined
1479686400,12.79,undefined,undefined,undefined
1479600000,12.93,undefined,undefined,undefined
1479513600,12.86,undefined,undefined,undefined
1479427200,12.66,undefined,undefined,undefined
1479340800,13.27,undefined,undefined,undefined
1479254400,13.4,undefined,undefined,undefined
1479168000,13.81,undefined,undefined,undefined
1479081600,13.55,undefined,undefined,undefined
1478995200,13.46,undefined,undefined,undefined
1478908800,13.44,undefined,undefined,undefined
1478822400,13.85,undefined,undefined,undefined
1478736000,14.04,undefined,undefined,undefined
1478649600,14.35,undefined,undefined,undefined
1478563200,14.36,undefined,undefined,undefined
1478476800,14.62,undefined,undefined,undefined
1478390400,14.55,undefined,undefined,undefined
1478304000,14.86,undefined,undefined,undefined
1478217600,14.87,undefined,undefined,undefined
1478131200,15.54,undefined,undefined,undefined
1478044800,14.36,undefined,undefined,undefined
1477958400,14.33,undefined,undefined,undefined
1477872000,14.66,undefined,undefined,undefined
1477785600,15.12,undefined,undefined,undefined
1477699200,13.36,undefined,undefined,undefined
1477612800,14.54,undefined,undefined,undefined
1477526400,15.14,undefined,undefined,undefined
1477440000,14.9,undefined,undefined,undefined
1477353600,15.22,undefined,undefined,undefined
1477267200,15.9,undefined,undefined,undefined
1477180800,15.96,undefined,undefined,undefined
1477094400,16.08,undefined,undefined,undefined
1477008000,16.19,undefined,undefined,undefined
1476921600,15.83,undefined,undefined,undefined
1476835200,15.93,undefined,undefined,undefined
1476748800,16.56,undefined,undefined,undefined
1476662400,15.86,undefined,undefined,undefined
1476576000,15.7,undefined,undefined,undefined
1476489600,15.76,undefined,undefined,undefined
1476403200,15.64,undefined,undefined,undefined
1476316800,16.12,undefined,undefined,undefined
1476230400,15.48,undefined,undefined,undefined
1476144000,15.5,undefined,undefined,undefined
1476057600,15.53,undefined,undefined,undefined
1475971200,15.95,undefined,undefined,undefined
1475884800,16.04,undefined,undefined,undefined
1475798400,16.77,undefined,undefined,undefined
1475712000,17.08,undefined,undefined,undefined
1475625600,17.26,undefined,undefined,undefined
1475539200,17.68,undefined,undefined,undefined
1475452800,17.83,undefined,undefined,undefined
1475366400,17.5,undefined,undefined,undefined
1475280000,17.39,undefined,undefined,undefined
1475193600,17.46,undefined,undefined,undefined
1475107200,17.31,undefined,undefined,undefined
1475020800,17.7,undefined,undefined,undefined
1474934400,17.4,undefined,undefined,undefined
1474848000,17.05,undefined,undefined,undefined
1474761600,17.23,undefined,undefined,undefined
1474675200,17.1,undefined,undefined,undefined
1474588800,17.66,undefined,undefined,undefined
1474502400,17.46,undefined,undefined,undefined
1474416000,18.33,undefined,undefined,undefined
1474329600,19.05,undefined,undefined,undefined
1474243200,17.18,undefined,undefined,undefined
1474156800,16.08,undefined,undefined,undefined
1474070400,17.01,undefined,undefined,undefined
1473984000,16.81,undefined,undefined,undefined
1473897600,15.86,undefined,undefined,undefined
1473811200,15.78,undefined,undefined,undefined
1473724800,15.85,undefined,undefined,undefined
1473638400,15.68,undefined,undefined,undefined
1473552000,14.89,undefined,undefined,undefined
1473465600,15.68,undefined,undefined,undefined
1473379200,14.9,undefined,undefined,undefined
1473292800,14.68,undefined,undefined,undefined
1473206400,14.86,undefined,undefined,undefined
1473120000,15.01,undefined,undefined,undefined
1473033600,15.31,undefined,undefined,undefined
1472947200,15.23,undefined,undefined,undefined
1472860800,15.13,undefined,undefined,undefined
1472774400,15.85,undefined,undefined,undefined
1472688000,16,undefined,undefined,undefined
1472601600,15.13,undefined,undefined,undefined
1472515200,14.72,undefined,undefined,undefined
1472428800,14.3,undefined,undefined,undefined
1472342400,14.06,undefined,undefined,undefined
1472256000,14.59,undefined,undefined,undefined
1472169600,14.61,undefined,undefined,undefined
1472083200,14.37,undefined,undefined,undefined
1471996800,14.31,undefined,undefined,undefined
1471910400,14.21,undefined,undefined,undefined
1471824000,14.22,undefined,undefined,undefined
1471737600,14.4,undefined,undefined,undefined
1471651200,14.53,undefined,undefined,undefined
1471564800,14,undefined,undefined,undefined
1471478400,13.82,undefined,undefined,undefined
1471392000,13.92,undefined,undefined,undefined
1471305600,14.14,undefined,undefined,undefined
1471219200,15.31,undefined,undefined,undefined
1471132800,14.02,undefined,undefined,undefined
1471046400,14.34,undefined,undefined,undefined
1470960000,13.67,undefined,undefined,undefined
1470873600,16.9,undefined,undefined,undefined
1470787200,15.84,undefined,undefined,undefined
1470700800,17.19,undefined,undefined,undefined
1470614400,16.92,undefined,undefined,undefined
1470528000,13.41,undefined,undefined,undefined
1470441600,14.86,undefined,undefined,undefined
1470355200,16.92,undefined,undefined,undefined
1470268800,15.77,undefined,undefined,undefined
1470182400,15.63,undefined,undefined,undefined
1470096000,10.87,undefined,undefined,undefined
1470009600,14.87,undefined,undefined,undefined
1469923200,18.05,undefined,undefined,undefined
1469836800,15.64,undefined,undefined,undefined
1469750400,16.88,undefined,undefined,undefined
1469664000,16.8,undefined,undefined,undefined
1469577600,17.37,undefined,undefined,undefined
1469491200,15.96,undefined,undefined,undefined
1469404800,18.57,undefined,undefined,undefined
1469318400,16.73,undefined,undefined,undefined
1469232000,18.87,undefined,undefined,undefined
1469145600,19.27,undefined,undefined,undefined
1469059200,16.31,undefined,undefined,undefined
1468972800,16.06,undefined,undefined,undefined
1468886400,15.07,undefined,undefined,undefined
1468800000,14.2,undefined,undefined,undefined
1468713600,14.38,undefined,undefined,undefined
1468627200,15.16,undefined,undefined,undefined
1468540800,15.68,undefined,undefined,undefined
1468454400,15.14,undefined,undefined,undefined
1468368000,13.73,undefined,undefined,undefined
1468281600,13.64,undefined,undefined,undefined
1468195200,13.83,undefined,undefined,undefined
1468108800,14.39,undefined,undefined,undefined
1468022400,14.27,undefined,undefined,undefined
1467936000,14.83,undefined,undefined,undefined
1467849600,13.35,undefined,undefined,undefined
1467763200,13.64,undefined,undefined,undefined
1467676800,13.91,undefined,undefined,undefined
1467590400,14.79,undefined,undefined,undefined
1467504000,15.54,undefined,undefined,undefined
1467417600,15.89,undefined,undefined,undefined
1467331200,16.14,undefined,undefined,undefined
1467244800,15.93,undefined,undefined,undefined
1467158400,16.79,undefined,undefined,undefined
1467072000,15.69,undefined,undefined,undefined
1466985600,18.5,undefined,undefined,undefined
1466899200,17.9,undefined,undefined,undefined
1466812800,19.34,undefined,undefined,undefined
1466726400,18.54,undefined,undefined,undefined
1466640000,17.78,undefined,undefined,undefined
1466553600,16.91,undefined,undefined,undefined
1466467200,16.51,undefined,undefined,undefined
1466380800,14.68,undefined,undefined,undefined
1466294400,16.25,undefined,undefined,undefined
1466208000,14.79,undefined,undefined,undefined
1466121600,20.6,undefined,undefined,undefined
1466035200,27.28,undefined,undefined,undefined
1465948800,23.7,undefined,undefined,undefined
1465862400,24.03,undefined,undefined,undefined
1465776000,22.52,undefined,undefined,undefined
1465689600,20.46,undefined,undefined,undefined
1465603200,17.77,undefined,undefined,undefined
1465516800,17.95,undefined,undefined,undefined
1465430400,18.41,undefined,undefined,undefined
1465344000,18.38,undefined,undefined,undefined
1465257600,18.44,undefined,undefined,undefined
1465171200,17.83,undefined,undefined,undefined
1465084800,18.22,undefined,undefined,undefined
1464998400,17.9,undefined,undefined,undefined
1464912000,18.04,undefined,undefined,undefined
1464825600,18.17,undefined,undefined,undefined
1464739200,18.13,undefined,undefined,undefined
1464652800,18.33,undefined,undefined,undefined
1464566400,16.55,undefined,undefined,undefined
1464480000,16.23,undefined,undefined,undefined
1464393600,15.25,undefined,undefined,undefined
1464307200,14.47,undefined,undefined,undefined
1464220800,16.34,undefined,undefined,undefined
1464134400,16.42,undefined,undefined,undefined
1464048000,16.66,undefined,undefined,undefined
1463961600,17.77,undefined,undefined,undefined
1463875200,18.91,undefined,undefined,undefined
1463788800,18.44,undefined,undefined,undefined
1463702400,18.15,undefined,undefined,undefined
1463616000,19.37,undefined,undefined,undefined
1463529600,17.44,undefined,undefined,undefined
1463443200,15.68,undefined,undefined,undefined
1463356800,14.37,undefined,undefined,undefined
1463270400,13.06,undefined,undefined,undefined
1463184000,13.22,undefined,undefined,undefined
1463097600,13.6,undefined,undefined,undefined
1463011200,13.09,undefined,undefined,undefined
1462924800,12.83,undefined,undefined,undefined
1462838400,12.27,undefined,undefined,undefined
1462752000,11.79,undefined,undefined,undefined
1462665600,12.35,undefined,undefined,undefined
1462579200,12.17,undefined,undefined,undefined
1462492800,12.02,undefined,undefined,undefined
1462406400,12.74,undefined,undefined,undefined
1462320000,12.07,undefined,undefined,undefined
1462233600,11.78,undefined,undefined,undefined
1462147200,12.77,undefined,undefined,undefined
1462060800,11.21,undefined,undefined,undefined
1461974400,11.38,undefined,undefined,undefined
1461888000,9.45,undefined,undefined,undefined
1461801600,9.17,undefined,undefined,undefined
1461715200,9.79,undefined,undefined,undefined
1461628800,9.38,undefined,undefined,undefined
1461542400,9.47,undefined,undefined,undefined
1461456000,10.18,undefined,undefined,undefined
1461369600,10.71,undefined,undefined,undefined
1461283200,9.81,undefined,undefined,undefined
1461196800,10.31,undefined,undefined,undefined
1461110400,10.89,undefined,undefined,undefined
1461024000,11.04,undefined,undefined,undefined
1460937600,11.57,undefined,undefined,undefined
1460851200,12.79,undefined,undefined,undefined
1460764800,11.12,undefined,undefined,undefined
1460678400,10.67,undefined,undefined,undefined
1460592000,10.85,undefined,undefined,undefined
1460505600,10.31,undefined,undefined,undefined
1460419200,9.69,undefined,undefined,undefined
1460332800,11.23,undefined,undefined,undefined
1460246400,11.54,undefined,undefined,undefined
1460160000,12.03,undefined,undefined,undefined
1460073600,12.64,undefined,undefined,undefined
1459987200,13.25,undefined,undefined,undefined
1459900800,14,undefined,undefined,undefined
1459814400,13.62,undefined,undefined,undefined
1459728000,14.55,undefined,undefined,undefined
1459641600,15.01,undefined,undefined,undefined
1459555200,15.09,undefined,undefined,undefined
1459468800,15.22,undefined,undefined,undefined
1459382400,14.76,undefined,undefined,undefined
1459296000,15.51,undefined,undefined,undefined
1459209600,15.57,undefined,undefined,undefined
1459123200,15.41,undefined,undefined,undefined
1459036800,13.74,undefined,undefined,undefined
1458950400,14.61,undefined,undefined,undefined
1458864000,14.1,undefined,undefined,undefined
1458777600,14.63,undefined,undefined,undefined
1458691200,16.4,undefined,undefined,undefined
1458604800,14.64,undefined,undefined,undefined
1458518400,15.58,undefined,undefined,undefined
1458432000,13.27,undefined,undefined,undefined
1458345600,13.6,undefined,undefined,undefined
1458259200,14.04,undefined,undefined,undefined
1458172800,14.24,undefined,undefined,undefined
1458086400,16.91,undefined,undefined,undefined
1458000000,17.27,undefined,undefined,undefined
1457913600,16.54,undefined,undefined,undefined
1457827200,19.87,undefined,undefined,undefined
1457740800,18.06,undefined,undefined,undefined
1457654400,14.83,undefined,undefined,undefined
1457568000,14.96,undefined,undefined,undefined
1457481600,15.72,undefined,undefined,undefined
1457395200,13.05,undefined,undefined,undefined
1457308800,12.56,undefined,undefined,undefined
1457222400,14.69,undefined,undefined,undefined
1457136000,14.66,undefined,undefined,undefined
1457049600,13.41,undefined,undefined,undefined
1456963200,12.72,undefined,undefined,undefined
1456876800,11.24,undefined,undefined,undefined
1456790400,10.21,undefined,undefined,undefined
1456704000,8.54,undefined,undefined,undefined
1456617600,8.76,undefined,undefined,undefined
1456531200,8.62,undefined,undefined,undefined
1456444800,8.04,undefined,undefined,undefined
1456358400,8.05,undefined,undefined,undefined
1456272000,8.4,undefined,undefined,undefined
1456185600,7.75,undefined,undefined,undefined
1456099200,7.74,undefined,undefined,undefined
1456012800,6.47,undefined,undefined,undefined
1455926400,5.92,undefined,undefined,undefined
1455840000,6.2,undefined,undefined,undefined
1455753600,5.96,undefined,undefined,undefined
1455667200,5.05,undefined,undefined,undefined
1455580800,6.03,undefined,undefined,undefined
1455494400,7.22,undefined,undefined,undefined
1455408000,7.07,undefined,undefined,undefined
1455321600,7.21,undefined,undefined,undefined
1455235200,7.63,undefined,undefined,undefined
1455148800,8.24,undefined,undefined,undefined
1455062400,6.16,undefined,undefined,undefined
1454976000,5.11,undefined,undefined,undefined
1454889600,4.45,undefined,undefined,undefined
1454803200,4.12,undefined,undefined,undefined
1454716800,3.51,undefined,undefined,undefined
1454630400,3.52,undefined,undefined,undefined
1454544000,3.53,undefined,undefined,undefined
1454457600,3.46,undefined,undefined,undefined
1454371200,3.36,undefined,undefined,undefined
1454284800,3.09,undefined,undefined,undefined
1454198400,3.29,undefined,undefined,undefined
1454112000,3.42,undefined,undefined,undefined
1454025600,3.46,undefined,undefined,undefined
1453939200,3.54,undefined,undefined,undefined
1453852800,3.38,undefined,undefined,undefined
1453766400,3.06,undefined,undefined,undefined
1453680000,3.54,undefined,undefined,undefined
1453593600,3.01,undefined,undefined,undefined
1453507200,2.87,undefined,undefined,undefined
1453420800,2.11,undefined,undefined,undefined
1453334400,2.21,undefined,undefined,undefined
1453248000,2.16,undefined,undefined,undefined
1453161600,1.98,undefined,undefined,undefined
1453075200,2.03,undefined,undefined,undefined
1452988800,1.92,undefined,undefined,undefined
1452902400,1.77,undefined,undefined,undefined
1452816000,1.75,undefined,undefined,undefined
1452729600,1.67,undefined,undefined,undefined
1452643200,1.63,undefined,undefined,undefined
1452556800,1.65,undefined,undefined,undefined
1452470400,1.5,undefined,undefined,undefined
1452384000,1.42,undefined,undefined,undefined
1452297600,1.41,undefined,undefined,undefined
1452211200,1.41,undefined,undefined,undefined
1452124800,1.34,undefined,undefined,undefined
1452038400,1.35,undefined,undefined,undefined
1451952000,1.34,undefined,undefined,undefined
1451865600,1.33,undefined,undefined,undefined
1451779200,1.33,undefined,undefined,undefined
1451692800,1.3,undefined,undefined,undefined
1451606400,1.29,undefined,undefined,undefined
1451520000,1.29,undefined,undefined,undefined
1451433600,1.26,undefined,undefined,undefined
1451347200,1.2,undefined,undefined,undefined
1451260800,1.17,undefined,undefined,undefined
1451174400,1.19,undefined,undefined,undefined
1451088000,1.19,undefined,undefined,undefined
1451001600,1.2,undefined,undefined,undefined
1450915200,1.19,undefined,undefined,undefined
1450828800,1.18,undefined,undefined,undefined
1450742400,1.2,undefined,undefined,undefined
1450656000,1.24,undefined,undefined,undefined
1450569600,1.26,undefined,undefined,undefined
1450483200,1.26,undefined,undefined,undefined
1450396800,1.28,undefined,undefined,undefined
1450310400,1.31,undefined,undefined,undefined
