Date,Open,High,Low,Close,Adj Close,Volume
2018-11-13,278.236237,278.743988,272.851013,273.537720,273.537720,2129649368
2018-11-14,273.151550,274.096527,230.364151,240.429382,240.429382,3439933392
2018-11-15,241.094757,244.073441,225.117844,238.197449,238.197449,3475894121
2018-11-16,238.275177,238.930634,227.634201,230.330948,230.330948,2649850556
2018-11-17,230.571564,231.200455,227.279861,228.768158,228.768158,2409677419
2018-11-18,228.996918,235.588470,228.996918,232.829300,232.829300,2381218544
2018-11-19,232.976563,232.976563,194.743423,196.500763,196.500763,3616061895
2018-11-20,196.021286,199.268265,168.155212,173.435593,173.435593,4170802725
2018-11-21,174.504105,184.556198,167.422882,180.860077,180.860077,3553576808
2018-11-22,181.005615,182.289795,167.130920,167.130920,167.130920,2363926549
2018-11-23,166.752350,167.623596,158.023636,163.196808,163.196808,2644602075
2018-11-24,163.207397,167.818878,146.737839,150.271729,150.271729,2384561046
2018-11-25,149.784485,157.220840,134.723328,154.026443,154.026443,3262728409
2018-11-26,153.884918,156.318695,139.077423,143.592834,143.592834,2835791267
2018-11-27,143.033493,148.703232,135.838043,146.253677,146.253677,3084355816
2018-11-28,146.503616,167.316620,146.503616,162.540115,162.540115,3549111500
2018-11-29,162.916534,163.984619,153.188766,156.046555,156.046555,2915484134
2018-11-30,156.292755,158.680389,148.586945,150.389999,150.389999,2685309900
2018-12-01,150.690765,160.582458,148.327194,157.737839,157.737839,2834010181
2018-12-02,157.249329,160.299301,154.355972,154.279312,154.279312,2460484782
2018-12-03,154.265869,154.473038,141.729584,143.762833,143.762833,2339742124
2018-12-04,143.602005,149.447311,141.528870,146.127258,146.127258,2317736759
2018-12-05,146.288132,146.585297,136.974976,136.974976,136.974976,2660164068
2018-12-06,136.941605,139.636414,123.087090,122.895126,122.895126,3094731634
2018-12-07,122.746162,127.647186,111.786827,124.301010,124.301010,3403227640
2018-12-08,124.454918,129.317734,115.682175,122.788895,122.788895,2472521038
2018-12-09,122.623405,131.770050,121.285522,126.766899,126.766899,2498998208
2018-12-10,126.567184,128.134827,121.517494,122.817978,122.817978,2352844738
2018-12-11,122.675026,124.360786,117.646278,119.017708,119.017708,2284802938
2018-12-12,118.569984,122.956657,118.036446,120.951210,120.951210,2046776726
2018-12-13,121.033890,121.716721,114.155830,115.528252,115.528252,2342189866
2018-12-14,115.649788,116.425987,111.454063,112.834007,112.834007,2210274153
2018-12-15,112.795731,114.218460,110.855385,113.011360,113.011360,2002408352
2018-12-16,113.049629,117.196800,113.049629,114.116325,114.116325,2095717707
2018-12-17,114.276955,129.744904,114.276955,127.604332,127.604332,2818708361
2018-12-18,127.569748,136.359818,125.111732,136.099899,136.099899,3065590884
2018-12-19,136.869003,146.051132,135.484894,136.452316,136.452316,3309937696
2018-12-20,136.212296,158.390808,135.639008,156.887543,156.887543,4136049662
2018-12-21,156.372574,160.744370,146.314346,148.920792,148.920792,3580396544
2018-12-22,148.865997,158.822922,146.229996,158.822922,158.822922,3181332261
2018-12-23,159.522644,181.016617,159.522644,177.807938,177.807938,4867513974
2018-12-24,177.639877,214.053085,177.623032,190.871490,190.871490,5948273348
2018-12-25,191.905334,191.889542,171.153610,176.425491,176.425491,4481525585
2018-12-26,176.485916,186.064621,171.774017,179.000198,179.000198,3692884493
2018-12-27,179.078873,180.259033,157.489883,158.782227,158.782227,3558770204
2018-12-28,159.221191,187.688583,157.569763,187.688583,187.688583,4268185586
2018-12-29,188.809113,200.488663,183.493164,188.194901,188.194901,4321130819
2018-12-30,187.661926,191.883606,182.691605,190.593475,190.593475,3625033333
2018-12-31,190.827347,191.012527,180.816345,181.989532,181.989532,3218133474
2019-01-01,182.057602,192.649857,180.575409,191.886871,191.886871,3077819709
2019-01-02,192.840866,213.886246,191.795868,211.405487,211.405487,4538012477
2019-01-03,211.607773,212.573837,198.451218,201.037415,201.037415,3607531810
2019-01-04,200.738007,211.151260,199.472687,206.768188,206.768188,4181582630
2019-01-05,206.441116,215.118729,206.441116,208.153702,208.153702,4464581382
2019-01-06,208.375229,213.148956,203.407776,210.894836,210.894836,4319998227
2019-01-07,210.979446,211.824463,200.986618,201.718231,201.718231,3606358326
2019-01-08,202.075043,204.359161,197.431061,199.171036,199.171036,3258338117
2019-01-09,199.429413,203.224731,198.613617,199.233673,199.233673,3130125377
2019-01-10,199.287048,201.255341,167.438217,170.297302,170.297302,4498535862
2019-01-11,169.223251,172.235825,165.796371,169.244125,169.244125,3539624182
2019-01-12,169.217270,170.727341,166.419174,167.108719,167.108719,2934610642
2019-01-13,167.030045,167.512909,153.917343,155.098831,155.098831,3009509918
2019-01-14,155.206696,173.590103,155.191391,171.373077,171.373077,3715203104
2019-01-15,171.511108,172.977783,159.659409,161.825012,161.825012,3627421692
2019-01-16,161.528671,168.704987,161.130905,163.830322,163.830322,3641972147
2019-01-17,163.865433,165.055008,160.405029,164.342636,164.342636,3445233388
2019-01-18,164.226730,164.443192,159.596832,160.469772,160.469772,3057140527
2019-01-19,161.270950,166.959579,160.669708,165.122681,165.122681,4042251197
2019-01-20,165.273026,165.853836,157.358093,158.565079,158.565079,3933917069
2019-01-21,158.779587,158.880341,154.227692,155.793472,155.793472,3220340747
2019-01-22,155.730835,159.595016,152.869751,158.628922,158.628922,3409767017
2019-01-23,158.583847,159.298187,155.290085,156.716782,156.716782,3411736204
2019-01-24,156.730362,157.590332,154.902603,156.681808,156.681808,3365376382
2019-01-25,156.991608,156.929489,153.457352,153.822617,153.822617,3445635721
2019-01-26,153.816238,156.077209,153.296860,153.951523,153.951523,3187938633
2019-01-27,153.980026,154.211441,149.951843,149.951843,149.951843,3670459926
2019-01-28,149.793091,150.246155,137.139160,141.357498,141.357498,4465109480
2019-01-29,141.532516,142.193573,137.794815,140.135483,140.135483,3849038216
2019-01-30,139.882004,144.570313,139.241577,143.142624,143.142624,3777928676
2019-01-31,143.133728,145.148361,140.016815,140.576462,140.576462,3714350628
2019-02-01,140.690262,142.311813,138.088669,140.963974,140.963974,3328951333
2019-02-02,140.776169,144.951599,139.856064,144.658676,144.658676,3124449435
2019-02-03,144.737350,145.178848,139.572174,140.808411,140.808411,3300164775
2019-02-04,140.982834,142.313889,140.262604,141.435318,141.435318,3268742445
2019-02-05,141.181564,141.737671,140.406372,141.039063,141.039063,3302526870
2019-02-06,141.204178,141.231064,135.634399,138.656082,138.656082,3426842848
2019-02-07,138.545715,140.445709,138.890045,139.162613,139.162613,3097505403
2019-02-08,139.308716,159.041016,138.867737,158.357513,158.357513,4855363784
2019-02-09,158.286301,160.239761,156.674789,158.568390,158.568390,3829950337
2019-02-10,158.539276,165.756546,155.481339,165.691833,165.691833,4180271037
2019-02-11,165.778198,165.778198,159.936432,161.370651,161.370651,4287053583
2019-02-12,161.211258,163.441162,159.146133,162.152725,162.152725,4166621901
2019-02-13,162.115677,165.821716,161.151154,162.516373,162.516373,4490897243
2019-02-14,162.335205,164.794098,161.468582,161.414978,161.414978,4430230288
2019-02-15,161.499405,164.035904,161.420761,161.728073,161.728073,4002447856
2019-02-16,162.120224,164.422760,161.986252,163.258514,163.258514,3848784906
2019-02-17,163.155045,178.029205,163.040619,176.901093,176.901093,5609083981
2019-02-18,176.151184,195.496429,176.114914,193.376236,193.376236,7130945276
2019-02-19,193.773911,198.721695,191.736481,192.014664,192.014664,7016074530
2019-02-20,191.785507,196.996719,188.067184,196.996719,196.996719,5927637590
2019-02-21,196.730621,196.730621,190.742996,193.310791,193.310791,5285844139
2019-02-22,193.234619,197.024719,191.992813,195.855301,195.855301,4901358574
2019-02-23,195.309052,208.987961,193.541443,208.553986,208.553986,5935643900
2019-02-24,208.694473,217.424606,178.405777,178.405777,178.405777,7823850126
2019-02-25,177.942307,187.841568,177.943787,184.371536,184.371536,6480156696
2019-02-26,184.138458,184.748459,180.583649,181.791473,181.791473,4991138449
2019-02-27,181.712341,185.498993,173.086136,178.948318,178.948318,5875874795
2019-02-28,179.154877,182.916245,178.382004,180.025482,180.025482,5970873634
2019-03-01,180.143951,184.606705,179.288132,181.408478,181.408478,4993952003
2019-03-02,181.284119,182.393921,176.080658,178.466660,178.466660,4982946497
2019-03-03,179.236832,180.631454,174.378464,175.686081,175.686081,4588945938
2019-03-04,175.564468,176.330383,166.849182,170.116043,170.116043,5336403168
2019-03-05,170.141113,184.477570,168.810776,184.027344,184.027344,6362265949
2019-03-06,184.209412,187.268768,182.020294,186.570084,186.570084,6168918736
2019-03-07,186.775787,189.330597,184.382263,185.592499,185.592499,5834223411
2019-03-08,185.964737,187.069260,179.161514,181.266754,181.266754,6276417504
2019-03-09,180.945450,186.574707,180.663162,185.101471,185.101471,6724250768
2019-03-10,185.390137,185.510635,182.042969,183.519485,183.519485,6143907348
2019-03-11,183.641403,184.443115,178.665359,179.286346,179.286346,6282545745
2019-03-12,179.525879,181.354370,175.410812,179.610992,179.610992,6292379118
2019-03-13,179.836624,179.832458,177.262711,177.218307,177.218307,5671974636
2019-03-14,177.139603,180.259613,176.905670,178.170441,178.170441,5964970133
2019-03-15,177.977966,184.464798,177.926132,183.715256,183.715256,6013280431
2019-03-16,184.009033,192.877106,184.009033,189.994766,189.994766,6456440511
2019-03-17,189.781448,189.959732,185.892395,186.795456,186.795456,5106377546
2019-03-18,186.934631,189.721161,184.985550,185.904816,185.904816,6071338238
2019-03-19,185.743973,187.737366,185.482101,187.262909,187.262909,5665745655
2019-03-20,187.216949,187.351334,184.394531,186.974564,186.974564,6198713990
2019-03-21,186.698303,187.374268,181.930801,182.664383,182.664383,6800978787
2019-03-22,182.565720,186.224747,182.076355,184.131775,184.131775,6027909540
2019-03-23,183.941772,187.090042,183.770172,185.538651,185.538651,5954540565
2019-03-24,185.639954,185.720825,183.295380,183.911789,183.911789,5728453370
2019-03-25,184.038574,184.904190,179.004700,180.867310,180.867310,6001428165
2019-03-26,180.898514,181.252731,179.134521,181.252731,181.252731,6020250470
2019-03-27,181.244720,189.231308,181.126389,189.086273,189.086273,7011854200
2019-03-28,189.109985,189.112793,185.939606,187.270340,187.270340,5592210178
2019-03-29,187.171921,190.296097,185.448410,190.226929,190.226929,6842423327
2019-03-30,190.042343,199.846771,188.270752,189.687057,189.687057,6867882140
2019-03-31,189.749176,189.815903,187.824387,188.907867,188.907867,5672078354
2019-04-01,188.842987,190.699905,187.377289,188.825943,188.825943,6140190195
2019-04-02,188.838196,220.445633,188.565720,218.798752,218.798752,13113167352
2019-04-03,218.861328,237.921387,209.894638,215.454666,215.454666,14174871176
2019-04-04,215.418579,220.087311,207.280258,211.260925,211.260925,10630542564
2019-04-05,211.217438,223.865952,210.321503,221.632156,221.632156,10084787312
2019-04-06,221.627335,231.006729,216.657089,222.211105,222.211105,9596971570
2019-04-07,222.251328,234.449417,220.851822,233.410599,233.410599,10158776385
2019-04-08,233.300964,246.527008,232.959824,239.987579,239.987579,12388164633
2019-04-09,239.938736,239.898560,233.073395,234.787140,234.787140,10175306807
2019-04-10,234.724838,243.850067,233.455215,236.216187,236.216187,10465541792
2019-04-11,236.223221,236.404099,216.744598,221.414658,221.414658,10514888308
2019-04-12,221.198181,221.268066,215.401428,219.667480,219.667480,8316968514
2019-04-13,219.516174,221.835815,217.367996,219.386292,219.386292,6613461719
2019-04-14,219.336594,224.728149,216.914780,223.787491,223.787491,6461811842
2019-04-15,223.866104,224.909744,213.302078,216.025482,216.025482,7583909270
2019-04-16,215.961807,223.995499,215.198837,223.937042,223.937042,6920377271
2019-04-17,223.843857,225.727280,220.503143,222.869247,222.869247,7470461358
2019-04-18,222.819107,234.673187,222.505264,232.624008,232.624008,9330416053
2019-04-19,232.589005,233.121979,228.125198,232.759583,232.759583,8764644802
2019-04-20,232.773483,236.775894,230.187424,232.816971,232.816971,8230696884
2019-04-21,232.768921,233.714066,224.363022,227.530746,227.530746,8035755197
2019-04-22,227.491898,230.943604,225.471115,229.381363,229.381363,8134132859
2019-04-23,229.558243,236.361954,229.515198,230.252335,230.252335,9532296611
2019-04-24,230.120361,230.517700,218.334534,223.768387,223.768387,9919967449
2019-04-25,223.888000,224.767807,207.439606,208.207108,208.207108,9193623875
2019-04-26,208.368896,212.924011,205.038864,210.483521,210.483521,10104047759
2019-04-27,210.380890,216.194794,209.507217,213.294296,213.294296,7893257555
2019-04-28,213.381577,214.989777,211.545929,211.735367,211.735367,7241892036
2019-04-29,211.729965,212.981918,206.269943,208.826141,208.826141,8145428594
2019-04-30,208.786835,217.651093,208.786835,217.168701,217.168701,8404399099
2019-05-01,217.196182,219.657578,214.602814,216.147903,216.147903,7780937208
2019-05-02,216.195251,219.511185,215.478363,218.371292,218.371292,8141196212
2019-05-03,218.307144,229.107422,216.967560,225.499954,225.499954,9800495344
2019-05-04,225.412430,229.116394,217.227966,220.228973,220.228973,8939444766
2019-05-05,220.213776,222.072952,214.598068,220.205185,220.205185,8000393782
2019-05-06,220.053345,236.458328,215.564072,232.208893,232.208893,10141008022
2019-05-07,231.905029,242.432953,228.604233,228.744263,228.744263,11331067480
2019-05-08,228.886444,231.991501,224.189026,230.326324,230.326324,8645339382
2019-05-09,230.331329,232.978653,225.341415,229.303574,229.303574,8815766953
2019-05-10,229.335449,235.934784,227.174316,232.228745,232.228745,10779565901
2019-05-11,232.224152,272.900848,232.224152,260.611877,260.611877,16870762801
2019-05-12,260.422333,270.774750,246.492233,251.752502,251.752502,13877509149
2019-05-13,251.876953,276.259766,248.978134,265.338531,265.338531,13974377813
2019-05-14,265.192963,293.260376,264.163269,292.300446,292.300446,17163996809
2019-05-15,292.114075,332.589508,291.860992,332.219452,332.219452,18092738883
2019-05-16,331.935669,369.968750,330.133301,355.426392,355.426392,25123203707
2019-05-17,355.208771,359.550781,306.955322,328.313599,328.313599,21600128386
2019-05-18,328.511200,331.812958,313.949829,315.963867,315.963867,14725270374
2019-05-19,315.767548,354.838959,314.837158,351.401978,351.401978,16204579656
2019-05-20,351.368713,351.750366,324.905518,338.194733,338.194733,14548242829
2019-05-21,337.903900,351.361450,333.371826,342.112549,342.112549,15475942714
2019-05-22,341.816895,346.988586,326.126373,328.764984,328.764984,13191309996
2019-05-23,328.719574,333.670105,314.957642,331.401367,331.401367,14378444456
2019-05-24,331.430206,343.348053,327.695251,335.221252,335.221252,13341712716
2019-05-25,335.502167,345.823242,334.688904,338.302338,338.302338,11992949111
2019-05-26,338.255188,361.797485,332.236481,358.794708,358.794708,12983460483
2019-05-27,358.891754,374.287292,357.048340,366.713745,366.713745,16227745671
2019-05-28,366.347992,369.797638,360.060974,366.594238,366.594238,13978651438
2019-05-29,366.608215,370.145874,354.860321,364.155914,364.155914,13270066177
2019-05-30,364.285889,388.077759,334.008667,346.031586,346.031586,18398834566
2019-05-31,346.242981,363.496094,337.230194,362.756836,362.756836,15228013050
2019-06-01,363.189514,370.123108,356.547974,359.073578,359.073578,13452673081
2019-06-02,359.237915,369.474823,358.600861,365.358429,365.358429,11822476242
2019-06-03,365.173218,364.883484,337.732819,339.572510,339.572510,12603461475
2019-06-04,339.443054,339.443054,316.249664,323.190277,323.190277,13569064789
2019-06-05,323.402222,333.163147,321.469116,331.567657,331.567657,11473518687
2019-06-06,331.398865,333.811127,318.782043,333.183197,333.183197,11038442431
2019-06-07,332.997498,337.571259,329.245178,333.398132,333.398132,11133451791
2019-06-08,333.821899,335.320709,323.165863,326.499420,326.499420,9600806280
2019-06-09,326.236877,326.811310,304.119843,309.286224,309.286224,10039998126
2019-06-10,308.945801,328.512726,304.347992,328.323059,328.323059,10798841480
2019-06-11,328.776703,329.838470,318.886871,326.435150,326.435150,9804761503
2019-06-12,326.625946,348.074524,324.698639,347.922119,347.922119,11529156479
2019-06-13,347.935730,349.446411,340.644135,341.423035,341.423035,11251643551
2019-06-14,341.437531,356.394562,339.032654,354.670258,354.670258,11653091002
2019-06-15,354.464325,364.632813,352.029602,361.293762,361.293762,10914389227
2019-06-16,361.135040,373.547150,355.950378,361.036652,361.036652,12976816972
2019-06-17,360.858826,369.354706,359.763672,367.973419,367.973419,8060638591
2019-06-18,367.932068,367.932068,351.975433,354.476654,354.476654,8298804451
2019-06-19,354.483307,358.881073,353.912323,357.583160,357.583160,7321375416
2019-06-20,357.551392,361.677032,350.810791,358.268188,358.268188,8451145243
2019-06-21,358.331573,390.716095,358.331573,390.196075,390.196075,12346773848
2019-06-22,390.467041,417.027832,389.955231,409.341400,409.341400,14043038437
2019-06-23,409.389526,420.973999,404.870850,406.378845,406.378845,10773826501
2019-06-24,406.239380,412.256012,395.386566,409.292450,409.292450,10819165708
2019-06-25,409.627289,419.274567,404.972229,419.274567,419.274567,12707364136
2019-06-26,419.098328,474.276489,416.612061,441.901001,441.901001,21569399215
2019-06-27,442.172272,450.694580,365.000854,385.336121,385.336121,18382531180
2019-06-28,385.172974,409.914185,383.655090,407.951447,407.951447,15093273983
2019-06-29,408.027893,422.130829,386.359802,419.529388,419.529388,14326093027
2019-06-30,418.906952,423.108704,380.553345,380.553345,380.553345,13487915945
2019-07-01,379.993683,394.238922,367.792084,385.702606,385.702606,13519011123
2019-07-02,385.566193,388.385376,357.698181,382.005920,382.005920,13910653198
2019-07-03,382.226227,396.129822,380.877686,395.777313,395.777313,12961953068
2019-07-04,395.679565,396.862640,369.002502,371.294830,371.294830,10966349305
2019-07-05,371.109161,383.950378,368.874176,376.762970,376.762970,11412213138
2019-07-06,376.627289,387.220703,375.020874,376.173737,376.173737,10040054169
2019-07-07,376.247650,405.584686,374.292633,399.749329,399.749329,10617758371
2019-07-08,399.794098,411.698792,396.910309,410.443298,410.443298,11895799520
2019-07-09,410.539948,416.888184,400.847900,405.483551,405.483551,13199911031
2019-07-10,405.444519,411.154114,374.528656,379.135986,379.135986,15269887007
2019-07-11,379.062347,379.160492,347.651367,351.154541,351.154541,13351103613
2019-07-12,351.139130,363.376984,349.430481,360.251007,360.251007,10625805117
2019-07-13,360.267181,360.783722,343.027863,351.360809,351.360809,8758409734
2019-07-14,351.129761,351.598694,296.207031,296.659393,296.659393,11182294307
2019-07-15,297.163849,306.626221,274.224609,299.823883,299.823883,12687965508
2019-07-16,299.788239,306.230988,258.298584,260.662292,260.662292,11825502310
2019-07-17,260.502777,284.379059,253.390671,276.066132,276.066132,12254484136
2019-07-18,276.013458,298.817230,272.128540,295.546722,295.546722,12167772264
2019-07-19,295.666138,295.760864,281.636536,289.097961,289.097961,9935256730
2019-07-20,289.201477,305.901825,288.909973,299.267517,299.267517,10418293341
2019-07-21,299.330841,300.237274,286.346375,294.549011,294.549011,8727021375
2019-07-22,294.637634,296.204041,279.866241,285.624329,285.624329,8321970255
2019-07-23,285.635406,287.205933,275.340790,279.557190,279.557190,9167630689
2019-07-24,279.327606,285.892242,267.905731,285.271637,285.271637,9422445065
2019-07-25,285.170105,294.214569,284.033997,289.043427,289.043427,8859167029
2019-07-26,289.056732,290.018280,281.928589,289.416901,289.416901,7550512708
2019-07-27,289.401123,294.539886,270.012177,273.312317,273.312317,8246089324
2019-07-28,273.319519,279.248505,266.307617,278.131622,278.131622,7249909884
2019-07-29,278.048798,281.714294,274.900848,278.146454,278.146454,7221566165
2019-07-30,278.240112,281.352173,272.542084,276.803741,276.803741,7218370402
2019-07-31,276.764069,288.542786,276.692383,288.542786,288.542786,7922837996
2019-08-01,288.411407,288.998566,281.355865,287.825806,287.825806,7883111730
2019-08-02,287.926270,293.655365,285.105591,287.999420,287.999420,8142022372
2019-08-03,288.031128,296.924286,287.285828,294.104858,294.104858,7531789035
2019-08-04,294.224457,296.400909,288.819794,293.996185,293.996185,6916573483
2019-08-05,293.971313,311.427368,293.914825,309.503204,309.503204,10261131152
2019-08-06,309.543610,315.681519,296.808472,300.191589,300.191589,10157425908
2019-08-07,300.064941,306.132202,297.011810,301.334351,301.334351,9344321193
2019-08-08,301.504028,301.280426,286.619873,292.298553,292.298553,8881766167
2019-08-09,292.254639,292.848419,275.049011,278.977997,278.977997,9231038499
2019-08-10,279.032684,283.280090,270.103516,274.000702,274.000702,8727300588
2019-08-11,273.998993,287.544464,273.705505,285.663971,285.663971,8514158579
2019-08-12,285.615112,285.708069,279.240417,279.668701,279.668701,7510734024
2019-08-13,279.741028,279.796234,271.826355,275.798553,275.798553,7857755585
2019-08-14,275.659729,276.351318,248.046921,248.414093,248.414093,9910134477
2019-08-15,248.514954,252.281357,236.849457,251.039505,251.039505,10916762257
2019-08-16,251.228867,251.666840,240.099258,246.180038,246.180038,9470594300
2019-08-17,246.301620,247.856827,242.401611,246.508743,246.508743,7318352692
2019-08-18,246.712418,262.220001,243.859711,258.045471,258.045471,7919422517
2019-08-19,258.128387,271.341217,256.196136,270.734558,270.734558,8191876496
2019-08-20,270.362885,270.613007,260.535309,261.795624,261.795624,8535050993
2019-08-21,261.870605,262.371582,242.432190,248.356552,248.356552,10333068826
2019-08-22,248.422470,258.547546,243.837219,254.367538,254.367538,10062665379
2019-08-23,254.067032,260.611847,252.044159,259.241974,259.241974,8865023613
2019-08-24,259.195953,259.346863,249.816696,254.692871,254.692871,8321226135
2019-08-25,254.619934,256.200592,246.060455,248.776535,248.776535,7757213654
2019-08-26,248.634277,257.340973,248.634277,250.382996,250.382996,9552550074
2019-08-27,250.410416,250.362427,246.394287,249.136505,249.136505,8027896610
2019-08-28,249.108398,249.851089,229.112747,231.401306,231.401306,8911398744
2019-08-29,231.492752,231.510559,222.357697,225.193314,225.193314,9471226141
2019-08-30,225.156845,226.954071,222.022049,225.200226,225.200226,7705005719
2019-08-31,225.270950,232.934143,224.220154,230.456543,230.456543,7790411230
2019-09-01,230.441345,232.096176,226.537018,228.574005,228.574005,7397815418
2019-09-02,228.664810,240.088165,227.305344,237.811035,237.811035,8671793964
2019-09-03,237.824905,243.461929,235.158615,239.453888,239.453888,9288350030
2019-09-04,239.444107,240.059036,231.887070,232.761673,232.761673,7853538454
2019-09-05,232.726486,232.880768,227.427841,230.499359,230.499359,7395201620
2019-09-06,230.439941,234.995316,221.895767,223.857773,223.857773,8953474485
2019-09-07,223.856583,238.208694,223.183319,234.798599,234.798599,8945465506
2019-09-08,234.824905,241.008255,234.640396,238.834518,238.834518,8524134071
2019-09-09,238.843689,242.327438,233.578781,238.569138,238.569138,9525592587
2019-09-10,238.652603,242.465836,234.230972,236.375549,236.375549,8271731669
2019-09-11,236.444336,238.970169,232.985260,235.658493,235.658493,9437045674
2019-09-12,235.761703,240.419189,234.472473,239.174759,239.174759,7714491030
2019-09-13,239.121231,239.800995,236.896240,240.702972,240.702972,7914517781
2019-09-14,240.984528,250.454453,239.722778,250.000687,250.000687,8639704905
2019-09-15,249.951416,253.097275,247.796875,250.823990,250.823990,8224107749
2019-09-16,250.692093,262.458862,250.692093,261.007416,261.007416,10913683346
2019-09-17,261.009491,283.088623,260.692291,276.254089,276.254089,13550702803
2019-09-18,275.514954,287.360535,275.514954,281.097778,281.097778,12226473356
2019-09-19,280.903900,295.183075,272.121552,293.374176,293.374176,14080090016
2019-09-20,293.094116,293.858307,285.378510,289.212219,289.212219,10647959872
2019-09-21,289.009705,293.069580,285.166992,285.851440,285.851440,10270393127
2019-09-22,285.812103,286.607513,275.274872,280.705719,280.705719,10367103310
2019-09-23,280.928375,281.081207,267.639893,267.800171,267.800171,9939885194
2019-09-24,267.695099,269.869385,215.463791,222.598785,222.598785,15568657673
2019-09-25,222.629028,231.535675,218.660095,226.580643,226.580643,12949235560
2019-09-26,226.400620,227.564346,208.456955,221.255234,221.255234,10415068141
2019-09-27,221.155136,232.555573,216.147324,231.363998,231.363998,10474043026
2019-09-28,231.324066,232.777969,226.150314,231.153717,231.153717,9130299138
2019-09-29,231.206482,231.997604,221.237366,225.698868,225.698868,8600325591
2019-09-30,225.643097,238.208359,221.059586,238.208359,238.208359,10002476589
2019-10-01,238.654541,245.158310,232.495361,234.419556,234.419556,10146977844
2019-10-02,234.265747,241.013367,231.726685,240.873550,240.873550,8444873298
2019-10-03,240.864487,241.014374,230.086166,233.666870,233.666870,8511005776
2019-10-04,233.718994,237.687637,231.412308,235.530945,235.530945,8316048985
2019-10-05,235.479462,236.500076,230.462021,234.832336,234.832336,7772918753
2019-10-06,234.849457,236.181290,228.024155,230.286346,230.286346,7788324562
2019-10-07,230.128250,242.707184,228.389114,241.038162,241.038162,10435553546
2019-10-08,240.941071,245.189529,238.767075,242.516434,242.516434,9947701862
2019-10-09,242.536057,259.252441,240.594360,257.829224,257.829224,12122427956
2019-10-10,257.692932,258.260834,250.551178,254.679871,254.679871,11130022447
2019-10-11,254.867767,259.529846,239.803436,241.001846,241.001846,12050143261
2019-10-12,240.954788,245.932510,237.669617,238.781219,238.781219,9896246245
2019-10-13,238.827011,244.391830,238.108444,240.377441,240.377441,8889214569
2019-10-14,240.315811,247.764282,239.878311,247.279922,247.279922,9624137296
2019-10-15,247.301270,248.392410,236.814789,239.543259,239.543259,10209241515
2019-10-16,239.460953,239.856888,229.666336,232.404724,232.404724,10155365532
2019-10-17,232.263947,234.959518,230.480301,233.862671,233.862671,8850210246
2019-10-18,233.810394,234.051804,224.606934,227.904053,227.904053,9931848311
2019-10-19,227.940948,230.512131,226.058624,226.974289,226.974289,8599765924
2019-10-20,227.055313,232.173889,224.739746,230.544220,230.544220,8932451061
2019-10-21,230.531586,232.960754,226.807495,228.936417,228.936417,8920539221
2019-10-22,228.915573,229.818741,225.562653,225.613327,225.613327,9154057369
2019-10-23,225.563492,225.777512,206.056793,212.333527,212.333527,12584109393
2019-10-24,212.479065,214.709778,210.415863,211.994827,211.994827,9544124450
2019-10-25,212.022507,239.124603,211.720352,237.058426,237.058426,13527702272
2019-10-26,237.246292,255.866425,230.039551,234.874130,234.874130,18065002781
2019-10-27,235.001022,245.729919,232.062042,240.698257,240.698257,14130195333
2019-10-28,240.901154,245.502594,235.280106,238.475449,238.475449,13586511736
2019-10-29,238.485321,251.075424,238.089813,249.193466,249.193466,13907149991
2019-10-30,249.185364,250.210052,239.282654,243.156464,243.156464,13803898787
2019-10-31,243.295303,248.532562,237.224579,242.244141,242.244141,12651552323
2019-11-01,242.029205,243.372025,238.238861,242.058395,242.058395,12033337845
2019-11-02,242.121887,244.346558,240.516037,242.007614,242.007614,10642098770
2019-11-03,242.098557,243.485031,236.634018,239.717606,239.717606,11511499911
2019-11-04,239.578323,247.315598,238.877228,245.103668,245.103668,13878410078
2019-11-05,245.043320,251.791321,242.083755,249.008438,249.008438,13185682586
2019-11-06,248.757629,254.832047,248.248932,252.655945,252.655945,13393383006
2019-11-07,252.537872,252.997635,245.899979,247.641617,247.641617,11963699419
2019-11-08,247.572739,248.830566,241.381744,243.665726,243.665726,12138586951
2019-11-09,243.798325,245.817932,243.256683,244.746735,244.746735,9626205591
2019-11-10,244.633820,252.540237,244.294434,250.617798,250.617798,11577132620
2019-11-11,250.651733,251.857712,245.004303,245.519104,245.519104,10426771237
2019-11-12,245.618637,248.991669,243.601883,247.327057,247.327057,10314618789
2019-11-13,247.458145,250.657043,246.452377,249.493668,249.493668,9731687671
2019-11-14,249.511902,249.967239,245.231323,246.453613,246.453613,10431453622
2019-11-15,246.531158,246.786652,237.292435,238.676086,238.676086,11655649299
2019-11-16,238.646881,243.480896,237.968063,242.414032,242.414032,8977250578
2019-11-17,242.417297,248.881180,241.097565,244.792236,244.792236,9738208422
2019-11-18,244.689392,247.057693,236.717728,238.473022,238.473022,10285508007
2019-11-19,238.397552,241.140488,231.279648,235.527878,235.527878,10003084734
2019-11-20,235.474426,237.855042,233.355392,233.753464,233.753464,9586756707
2019-11-21,233.720551,234.663269,211.665573,214.416519,214.416519,11349264904
2019-11-22,214.473846,216.468384,188.852890,199.834122,199.834122,15985794206
2019-11-23,199.759705,204.995911,196.348770,204.086319,204.086319,11026830417
2019-11-24,204.103256,204.815475,189.939728,189.939728,189.939728,10349425170
